B0,B1,B2,B3,ConKingdom,Habitat,OriginalTraitName,Rsqu,aic,aicc,bic,id
-6.3363802918229375,1.0115008832533352,-0.05347507838707834,0.0009386299006466447,Metazoa,freshwater,Relative Growth Rate,0.7847976620004586,-124.66074076192777,-117.9940740952611,-123.06915967073428,301
7.000800772907462,-1.1145456367282507,0.058796616999509485,-0.0010262811586723636,Metazoa,freshwater,Relative Growth Rate,0.5068500045299849,-103.21711479489544,-93.21711479489544,-102.42821648555056,302
-7.410861386393366,1.180309470661477,-0.06222833090242951,0.001088090167993372,Metazoa,freshwater,Relative Growth Rate,0.9028856567585085,-104.1459024655644,-90.81256913223108,-103.82813629884507,303
-5.609373792326381,0.8867190904351914,-0.04637786655705061,0.0008053287665898214,Metazoa,freshwater,Relative Growth Rate,0.5348571005539913,-157.22954016814995,-153.22954016814995,-154.3973393637411,304
5.951807451803438,-0.9476717993338822,0.05000029977710172,-0.0008723306073107055,Metazoa,freshwater,Relative Growth Rate,0.93598086266986,-176.18390561676355,-171.18390561676355,-173.9241081869174,305
6.48288336107764,-1.0356286245665622,0.054824993562988866,-0.0009599782404318655,Metazoa,freshwater,Relative Growth Rate,0.47232477345659074,-129.84091142556082,-124.12662571127511,-127.90128482640881,306
7.002726452784394,-1.1093602641193465,0.058184596504927306,-0.0010087320509154561,Metazoa,freshwater,Relative Growth Rate,0.8775696041803787,-117.235427205984,-109.235427205984,-116.02508683400781,307
-5.862267768788636,0.9427660933289187,-0.05020778886545254,0.0008877922589233634,Metazoa,freshwater,Relative Growth Rate,0.6853061477035639,-141.94684490980976,-136.94684490980976,-139.6870474799636,308
-6.964453971019377,1.1127519651928743,-0.05886168484787253,0.0010332726337411498,Metazoa,freshwater,Relative Growth Rate,0.6049607711404816,-96.80128878737182,-86.80128878737182,-96.01239047802694,309
6.830640121712449,-1.0972032061943195,0.058478233659218525,-0.0010316347697783123,Metazoa,freshwater,Relative Growth Rate,0.5241906191810256,-112.76685436710423,-104.76685436710423,-111.55651399512804,310
6.819600962236202,-1.0766430412433452,0.05630281305197986,-0.0009736356579797349,Metazoa,freshwater,Relative Growth Rate,0.5920419664881715,-98.79795506710761,-88.79795506710761,-98.00905675776274,311
-6.798568592522684,1.0818959470180922,-0.056921244047635634,0.0009928268536239313,Metazoa,freshwater,Relative Growth Rate,0.44905658484466304,-117.4327156134984,-109.4327156134984,-116.22237524152222,312
6.950755736221438,-1.1185949843608052,0.059646150438340456,-0.0010521800856581034,Metazoa,freshwater,Relative Growth Rate,0.7620123803665378,-115.57287492430123,-107.57287492430123,-114.36253455232504,313
-7.210059703629316,1.1432644773453473,-0.059952391555302104,0.0010425778930234773,Metazoa,freshwater,Relative Growth Rate,0.5939477195489018,-101.20745162940396,-91.20745162940396,-100.41855332005909,314
6.143111686919957,-0.9845880099364344,0.05235994034839653,-0.0009215329662132909,Metazoa,freshwater,Relative Growth Rate,0.13522710575953,-121.0447881123311,-115.3305023980454,-119.1051615131791,315
-6.038263266878789,0.9688028604246977,-0.05144397937351987,0.0009062227703817196,Metazoa,freshwater,Relative Growth Rate,0.5403585609698887,-131.4858467239489,-125.77156100966319,-129.5462201247969,316
-6.494837742805953,1.0330286167240406,-0.05435226073573496,0.0009481112635393583,Metazoa,freshwater,Relative Growth Rate,0.7124702958038898,-138.81859562432223,-132.15192895765557,-137.22701453312874,317
-6.97595568027204,1.106137888021941,-0.05804760680960628,0.001010509561327514,Metazoa,freshwater,Relative Growth Rate,0.6301715230194052,-110.60415587818801,-102.60415587818801,-109.39381550621182,318
-7.158632738557345,1.14203145135147,-0.06029861355617548,0.001055740867192033,Metazoa,freshwater,Relative Growth Rate,0.8925833438323709,-116.47908238718327,-106.47908238718327,-115.6901840778384,319
6.097248912003969,-0.9707439835458316,0.051196774049212544,-0.0008924753063127282,Metazoa,freshwater,Relative Growth Rate,0.9275544561245646,-155.96891093838815,-150.25462522410243,-154.02928433923614,320
-7.59089896109425,1.2097483056495235,-0.06383006001926932,0.0011172030339324244,Metazoa,freshwater,Relative Growth Rate,0.8242360964107263,-94.19918845938611,-80.86585512605278,-93.88142229266677,321
-6.019423179972503,0.9532465793120227,-0.049905572474002784,0.0008664453937606007,Metazoa,freshwater,Relative Growth Rate,0.743934957632113,-159.40592074468447,-154.40592074468447,-157.14612331483832,322
-6.428608227355905,1.0218537843148172,-0.053755720706630816,0.0009383767336437438,Metazoa,freshwater,Relative Growth Rate,0.7151358808665185,-137.674800137406,-131.9605144231203,-135.735173538254,323
7.048857387858907,-1.1175284673766874,0.05867133281411902,-0.0010184347632749282,Metazoa,freshwater,Relative Growth Rate,0.9222693865515293,-115.3982780655473,-105.3982780655473,-114.60937975620243,324
6.98193562690216,-1.1201565585358872,0.05956560140351968,-0.0010478271706404812,Metazoa,freshwater,Relative Growth Rate,0.6321759936391432,-110.74128750059248,-102.74128750059248,-109.53094712861629,325
7.912831645080811,-1.0947733639082624,0.05031933861926495,-0.0007676710249000531,Metazoa,freshwater,Relative Growth Rate,0.6977876762387547,-101.9691378354382,-88.63580450210488,-101.65137166871887,326
-7.38349324609581,1.035552044392626,-0.048238801298245336,0.0007469520984424714,Metazoa,freshwater,Relative Growth Rate,0.6744952053791258,-113.91104347862891,-103.91104347862891,-113.12214516928404,327
7.339106867661593,-1.0149388015769178,0.046620066682928514,-0.000710553585673546,Metazoa,freshwater,Relative Growth Rate,0.6422450863076463,-125.1000841664634,-117.1000841664634,-123.88974379448722,328
7.484826872429862,-1.040476311452764,0.04802574739690774,-0.0007355287981898961,Metazoa,freshwater,Relative Growth Rate,0.6741958215199739,-113.78263984563577,-103.78263984563577,-112.9937415362909,329
7.101698842919449,-0.983681505060189,0.04527706431397781,-0.0006919199915243125,Metazoa,freshwater,Relative Growth Rate,0.2726842545346585,-144.21174671193035,-137.5450800452637,-142.62016562073686,330
-6.898197419678179,0.9617190716345277,-0.04454497021918717,0.0006861260305320644,Metazoa,freshwater,Relative Growth Rate,0.6461163265816992,-136.7864851437813,-130.11981847711465,-135.19490405258782,331
6.9264349886382846,-0.9631319479639572,0.04448780520052862,-0.0006818330828335434,Metazoa,freshwater,Relative Growth Rate,0.7215864175890185,-145.5111654567494,-138.84449879008275,-143.91958436555592,332
7.544971420640122,-1.0430385358502077,0.04790532831019933,-0.0007301595912934704,Metazoa,freshwater,Relative Growth Rate,0.7605845195876647,-117.41478138765461,-107.41478138765461,-116.62588307830974,333
5.532851519854437,-0.7659850431715975,0.03524014525040639,-0.0005380403220316932,Metazoa,freshwater,Relative Growth Rate,0.47681066515430137,-203.42198698270826,-199.78562334634464,-200.33163209374914,334
6.156204297822255,-0.8510148871929177,0.03907330937805843,-0.0005950605440471077,Metazoa,freshwater,Relative Growth Rate,0.8330304655423009,-171.82178252150953,-166.82178252150953,-169.5619850916634,335
5.822423099262355,-0.8085856203521878,0.037282235219797975,-0.0005699554144840383,Metazoa,freshwater,Relative Growth Rate,0.7299833834366144,-172.6873254617906,-168.24288101734615,-170.1310961433296,336
6.061982955704642,-0.8394486174752033,0.03861385305142383,-0.0005892822759136114,Metazoa,freshwater,Relative Growth Rate,0.5848394759481212,-176.90668382949013,-172.46223938504568,-174.3504545110291,337
6.456846906817271,-0.8980070596169706,0.04144515587150333,-0.0006341828673243761,Metazoa,freshwater,Relative Growth Rate,0.9369843688200802,-137.29045350036245,-129.29045350036245,-136.08011312838627,338
5.754331885774623,-0.7968308919880066,0.036605977407108595,-0.0005571823333485977,Metazoa,freshwater,Relative Growth Rate,0.8601630150426307,-187.07299381325288,-183.07299381325288,-184.24079300884404,339
