B0,ConKingdom,E,Eh,Habitat,OriginalTraitName,Rsqu,Th,aic,aicc,bic,id
0.6736503156431342,Fungi,0.6953026571328729,6.057396675886799,terrestrial,Radial Growth Rate,0.9000918133157381,305.2093766955273,-7.541759751034867,76.45824024896513,-7.223993584315524,30
0.7295675773290214,Fungi,0.7149286863982618,6.987457655174635,terrestrial,Radial Growth Rate,0.9826675018615726,303.53950923362214,-25.722652437624745,16.277347562375255,-24.933754128279865,31
0.476316999747652,Fungi,0.9289596611762236,3.91804478914303,terrestrial,Radial Growth Rate,0.9183412569691959,302.98024314351494,-11.217476322605293,72.7825236773947,-10.89971015588595,32
0.33641748335065413,Fungi,0.9681311569737787,4.831820051404957,terrestrial,Radial Growth Rate,0.9549040911026871,303.77173165674964,-19.70543273438968,22.29456726561032,-18.9165344250448,33
0.8200603434691611,Fungi,0.7597067952924474,7.973597221773451,terrestrial,Radial Growth Rate,0.9702994269228916,302.22379503007045,-16.408759788623414,67.59124021137659,-16.09099362190407,34
0.9866505126714338,Fungi,1.0201565844962617,3.093971053065675,terrestrial,Radial Growth Rate,0.9206312920324574,298.56162918661255,-8.685686873283657,75.31431312671634,-8.367920706564314,35
0.9743961037857927,Fungi,0.8590328951216875,3.761317306013064,terrestrial,Radial Growth Rate,0.9091459899412198,300.52086621683407,-7.611536330984373,76.38846366901562,-7.29377016426503,36
0.9207524733262965,Fungi,0.6880295571973767,5.119935263515615,terrestrial,Radial Growth Rate,0.9206386457230209,302.18279330575825,-11.633172603379297,72.3668273966207,-11.315406436659954,37
0.9588566205264556,Fungi,0.7610482361576487,4.733512206345248,terrestrial,Radial Growth Rate,0.9335958983349919,301.8617122186677,-10.602719476006058,73.39728052399394,-10.284953309286715,38
1.775283287495659,Fungi,0.7658257050501227,4.997431192477442,terrestrial,Radial Growth Rate,0.9960304331178327,298.4371129248019,-29.018657740766095,54.981342259233905,-28.70089157404675,39
1.1861435462686514,Fungi,0.5065212052235168,9.532859836092655,terrestrial,Radial Growth Rate,0.9328381942658841,304.31983173455023,-11.86433714523082,72.13566285476918,-11.546570978511477,40
0.853072785429613,Fungi,0.8004504376374031,4.546057569929582,terrestrial,Radial Growth Rate,0.942688320182248,302.3039226120414,-11.501183198159538,72.49881680184046,-11.183417031440195,41
0.9521824573546679,Fungi,0.8034176160115252,4.415948238303755,terrestrial,Radial Growth Rate,0.9423746241842399,301.81391154376246,-10.557518463380365,73.44248153661964,-10.239752296661022,42
0.8204848417443571,Fungi,0.9252195010415141,2.8890340081495625,terrestrial,Radial Growth Rate,0.9335020773965669,300.58286406126604,-11.730095112631496,72.26990488736851,-11.412328945912153,43
0.8875371369362497,Fungi,0.9101036346729201,2.9382177575694493,terrestrial,Radial Growth Rate,0.9563954675244893,300.6833238518851,-14.642092806178034,69.35790719382197,-14.324326639458691,44
0.8583825572178605,Fungi,0.9315982033478982,2.600135341751269,terrestrial,Radial Growth Rate,0.9187036782185493,300.14252484306604,-10.373576256539337,73.62642374346066,-10.055810089819994,45
0.738409790583087,Fungi,1.202072586406632,2.6533277064610004,terrestrial,Radial Growth Rate,0.9791983086276336,297.9799751581195,-20.042491026773824,63.957508973226176,-19.72472486005448,46
1.0875468265317938,Fungi,0.5679201001928187,8.169381783594808,terrestrial,Radial Growth Rate,0.9145857490579459,304.0143976419979,-8.793603052453633,75.20639694754637,-8.47583688573429,47
1.0916331878838321,Fungi,0.6176446411094192,7.534922850052226,terrestrial,Radial Growth Rate,0.9702784047217391,302.84137064366035,-17.369923627180157,66.63007637281984,-17.052157460460812,48
1.0664967772044454,Fungi,0.7551561930949044,4.278130447244434,terrestrial,Radial Growth Rate,0.9149463165678675,301.8289030390902,-8.2842900355401,33.715709964459904,-7.495391726195221,49
1.066031665824579,Fungi,0.7571859199047055,4.918706275875741,terrestrial,Radial Growth Rate,0.9803449860231611,301.7702716598421,-21.293220668104524,20.706779331895476,-20.504322358759644,50
1.235654909080914,Fungi,0.747597243839909,4.0516861145544825,terrestrial,Radial Growth Rate,0.91024631055216,301.5251470737914,-6.033097636993331,77.96690236300667,-5.715331470273988,51
0.9414114794134272,Fungi,0.7299316254402095,7.774974758235178,terrestrial,Radial Growth Rate,0.9628484506361878,302.4838247823161,-13.55775131887205,70.44224868112795,-13.239985152152707,52
0.8534161604135274,Fungi,0.7622610906185572,5.061102062546992,terrestrial,Radial Growth Rate,0.942220482471197,302.1856575660124,-12.528860057830087,71.47113994216991,-12.211093891110744,53
0.9465314573853484,Fungi,0.7098484691367928,5.104327904789479,terrestrial,Radial Growth Rate,0.9296449809929936,302.5340189403329,-10.841442702906107,73.15855729709389,-10.523676536186764,54
0.9988855856733744,Fungi,0.5909249987668241,10.867897318192247,terrestrial,Radial Growth Rate,0.904199998107022,303.4831611809521,-7.04145164947302,76.95854835052698,-6.723685482753677,55
1.0842456852658486,Fungi,0.6744739255072167,6.756586579136149,terrestrial,Radial Growth Rate,0.9147074033359891,302.98984418268816,-5.8425021242211255,78.15749787577887,-5.5247359575017825,56
0.9964394768191496,Fungi,0.698249088975335,6.475125610968209,terrestrial,Radial Growth Rate,0.9768597384262319,302.1334424523271,-19.41112248755534,64.58887751244467,-19.093356320835994,57
0.9454486527623628,Fungi,0.7540280988216221,4.68619004767214,terrestrial,Radial Growth Rate,0.9463829376807028,302.64642487868076,-11.579749158450849,72.42025084154915,-11.261982991731506,58
1.614024228828792,Fungi,0.5400634966943263,5.728822163548968,terrestrial,Radial Growth Rate,0.9796351235160454,301.584297747203,-20.39023485339292,63.60976514660708,-20.072468686673574,59
0.8283034534054181,Fungi,0.7878315792931485,5.556852016850617,terrestrial,Radial Growth Rate,0.9890073375100863,303.1666576008752,-26.07776941825687,15.922230581743129,-25.28887110891199,60
0.41720792532095974,Fungi,1.0764114994836391,6.1822998602533445,terrestrial,Radial Growth Rate,0.9898503302343832,302.58821922390945,-26.91427001814128,15.08572998185872,-26.1253717087964,61
1.4144204467832693,Fungi,0.7732430072446765,3.9639650397013693,terrestrial,Radial Growth Rate,0.9870206923687868,299.1303111390919,-26.11788141604213,15.882118583957869,-25.32898310669725,62
1.2641577328876084,Fungi,0.7566880374069236,3.9800227616383914,terrestrial,Radial Growth Rate,0.9439350318916875,301.6776186639108,-9.812388335799113,32.18761166420089,-9.023490026454235,63
0.8375821184316087,Fungi,0.8677357211219969,4.2362245685638005,terrestrial,Radial Growth Rate,0.9706061635017014,302.30858861437133,-16.851335160706867,25.148664839293133,-16.062436851361987,64
0.7035747637612675,Fungi,0.8988998778174742,3.7170433396098517,terrestrial,Radial Growth Rate,0.9376786003082874,300.6840665222926,-15.951994542026878,26.048005457973122,-15.163096232682,65
0.748341778490983,Fungi,1.2207985893564386,2.6826803168019304,terrestrial,Radial Growth Rate,0.9489547545768813,297.5897397528658,-12.672485214430985,71.32751478556901,-12.354719047711642,66
1.0684737034002976,Fungi,0.8883175944727777,3.658739079020183,terrestrial,Radial Growth Rate,0.9541215696756336,301.03802488930006,-11.237418899351269,30.76258110064873,-10.44852059000639,67
1.0407155759521618,Fungi,0.9704055404818521,3.609070405113135,terrestrial,Radial Growth Rate,0.9527494233989333,300.90452018363015,-8.28823737609019,33.711762623909806,-7.499339066745312,68
1.278172633182478,Fungi,0.7252699330599697,5.039517935579569,terrestrial,Radial Growth Rate,0.9789935498305871,301.74022991059223,-20.675669782404867,7.324330217595133,-19.465329410428684,69
1.2430058688894567,Fungi,0.5718641856563049,3.0712950091005924,terrestrial,Radial Growth Rate,0.8759595290242288,302.0512298110992,-12.24619914744478,29.75380085255522,-11.457300838099902,70
1.220430458126838,Fungi,0.6374304970846429,4.925316270442624,terrestrial,Radial Growth Rate,0.9621650120354763,302.9337742501473,-15.823091262828875,26.176908737171125,-15.034192953483997,71
1.9358311690663996,Fungi,0.5570227095148719,3.425677945405347,terrestrial,Radial Growth Rate,0.924658451574254,299.73142981370376,-10.92189479134618,73.07810520865382,-10.604128624626837,72
1.3575278711878354,Fungi,0.65124053399009,4.175553182096353,terrestrial,Radial Growth Rate,0.9341005954768205,303.14768104880767,-8.701780395864908,33.29821960413509,-7.91288208652003,73
0.8575636973067711,Fungi,0.7829726530125654,5.785531401619237,terrestrial,Radial Growth Rate,0.9756440473100747,302.3581025505288,-19.885881871658487,22.114118128341513,-19.09698356231361,74
1.3468349024334854,Fungi,0.7298709423520082,5.548678592381652,terrestrial,Radial Growth Rate,0.961360238482712,301.6101771596002,-10.463729109620886,73.53627089037911,-10.145962942901543,75
1.0270149384506968,Fungi,1.0252521272202761,3.20326073633243,terrestrial,Radial Growth Rate,0.9528155993273995,299.6364921490718,-10.790605611004647,31.209394388995353,-10.001707301659769,76
1.104982710000371,Fungi,0.653920136799329,4.872495279154327,terrestrial,Radial Growth Rate,0.9509773108971014,303.98675398761276,-12.723241638046261,29.27675836195374,-11.934343328701383,77
1.1280085172817336,Fungi,0.892126255405296,3.1577044304152038,terrestrial,Radial Growth Rate,0.9368350896256685,300.6673666868157,-9.042593153771204,32.95740684622879,-8.253694844426326,78
1.1504925539174784,Fungi,0.5968758638453875,6.6334005728526595,terrestrial,Radial Growth Rate,0.9193929804838639,302.551923959785,-10.354014927111361,73.64598507288864,-10.036248760392018,79
1.155608262614216,Fungi,0.7289219843611594,4.084804311032105,terrestrial,Radial Growth Rate,0.936826664886456,302.4105558505798,-10.019750257972358,31.98024974202764,-9.23085194862748,80
1.0592537319451547,Fungi,0.8132023593062276,3.7648857292417848,terrestrial,Radial Growth Rate,0.8978142412816258,302.1061060539072,-3.8351746395187316,38.16482536048127,-3.0462763301738534,81
1.1874757330539485,Fungi,0.9018263944752343,3.7938668035157344,terrestrial,Radial Growth Rate,0.9561180509015682,301.3738174210928,-8.001588087780558,33.99841191221944,-7.21268977843568,82
1.024058005914654,Fungi,0.9704913519534264,3.2754858985301407,terrestrial,Radial Growth Rate,0.931267270507161,300.33995523558116,-7.2943445127672355,34.70565548723276,-6.505446203422357,83
1.7103110528352394,Fungi,0.6297024172752341,6.984327160828954,terrestrial,Radial Growth Rate,0.9582808732801842,302.76374234141525,-7.229684701262835,34.77031529873717,-6.440786391917957,84
0.5994121728747384,Fungi,0.8308933873722812,5.149541052622843,terrestrial,Radial Growth Rate,0.9349087911352154,302.2780197172062,-13.788646611725934,70.21135338827406,-13.47088044500659,85
1.1110824279543834,Fungi,0.7554566071950017,5.405016209304843,terrestrial,Radial Growth Rate,0.9614617870370344,301.8531712333911,-12.199091269057611,71.80090873094238,-11.881325102338268,86
0.7598277509587749,Fungi,0.8044293016584627,5.005096462983162,terrestrial,Radial Growth Rate,0.9587636843681303,302.92646231114753,-16.29702198287417,25.70297801712583,-15.508123673529292,87
0.9837992931681927,Fungi,1.0434457400187496,2.4389371792516408,terrestrial,Radial Growth Rate,0.9716413429691826,298.7156639175144,-20.069843908684867,21.930156091315133,-19.280945599339987,88
0.6841990165622429,Fungi,0.9270637962271908,2.567337217420493,terrestrial,Radial Growth Rate,0.9446836990623626,299.476725260478,-19.949680990124275,64.05031900987572,-19.631914823404934,89
1.3433878858388255,Fungi,0.6989578075425691,4.297427226897796,terrestrial,Radial Growth Rate,0.9578435050697294,302.7666008812935,-11.539981575769907,30.460018424230093,-10.751083266425029,90
0.8662580787073294,Fungi,0.8070839892113075,4.983228360204926,terrestrial,Radial Growth Rate,0.9825115242137266,302.71193602161384,-21.758430747137297,20.241569252862703,-20.969532437792417,91
1.2045415435823257,Fungi,0.8023881563532969,4.356521825905763,terrestrial,Radial Growth Rate,0.954751327357119,301.97087941466333,-9.485557627249992,32.51444237275001,-8.696659317905114,92
1.0625991522603928,Fungi,0.7372627565735073,4.138480698686347,terrestrial,Radial Growth Rate,0.9382730792997109,302.33863324906383,-11.587897790275854,30.412102209724146,-10.798999480930975,93
1.3481089279606369,Fungi,0.7494666647220438,3.3082313161146466,terrestrial,Radial Growth Rate,0.9157987503176749,301.7617318030644,-6.47163781207953,35.52836218792047,-5.682739502734652,94
1.2615158566004603,Fungi,0.632832120472151,8.759160989423055,terrestrial,Radial Growth Rate,0.9528432293441355,302.96543265936623,-9.181743140341947,74.81825685965805,-8.863976973622604,95
1.1377659693603397,Fungi,0.6529029032539402,5.738384211750009,terrestrial,Radial Growth Rate,0.9877743548007448,303.4256974829272,-25.181274164826107,16.818725835173893,-24.392375855481227,96
2.361721493471007,Fungi,0.4741379711568221,8.032853360953407,terrestrial,Radial Growth Rate,0.9690376539459893,302.0467942738443,-11.447813583273604,30.552186416726396,-10.658915273928725,97
0.9189693275438416,Fungi,1.0371295412302035,2.940540547211226,terrestrial,Radial Growth Rate,0.9081309992997235,299.3795077124541,-7.504089919741796,34.495910080258206,-6.715191610396918,98
1.4064895735857639,Fungi,0.5392732061081609,6.507742109038898,terrestrial,Radial Growth Rate,0.9906804563596313,302.86823764844434,-29.7693185927931,12.230681407206902,-28.98042028344822,99
1.6059769896885638,Fungi,0.7636409726284668,3.928356536824337,terrestrial,Radial Growth Rate,0.9753793330891475,300.4099737150854,-15.881020518500534,26.118979481499466,-15.092122209155656,100
1.2826535302427051,Fungi,0.5329676346550545,4.389035013187429,terrestrial,Radial Growth Rate,0.9402492148836366,303.43916074629345,-15.676514126654546,26.323485873345454,-14.887615817309667,101
1.4410446603223572,Fungi,0.558868554332189,6.8157121490607615,terrestrial,Radial Growth Rate,0.9950092583482912,301.76208618976347,-35.20348481938157,6.796515180618428,-34.41458651003669,102
1.503746059749545,Fungi,0.4836508224306697,4.569669526227059,terrestrial,Radial Growth Rate,0.8637494982728028,304.28943796345254,-5.5009232169526925,36.49907678304731,-4.712024907607814,103
1.06916187986693,Fungi,0.6571746872563538,4.264435009575504,terrestrial,Radial Growth Rate,0.9165926869670518,303.75569839128775,-9.144196345498067,32.85580365450193,-8.355298036153188,104
0.9143488717807824,Fungi,0.8486620484078249,2.762117343822333,terrestrial,Radial Growth Rate,0.9536661166537767,301.3548785102754,-14.564439549711164,69.43556045028883,-14.24667338299182,105
0.9186629679995845,Fungi,1.6001545028940218,2.1657829639920387,terrestrial,Radial Growth Rate,0.9533019184877791,291.9029653302379,-16.726675880217666,67.27332411978233,-16.408909713498325,106
1.0774643603822611,Fungi,1.1719281426418204,2.4042351052187514,terrestrial,Radial Growth Rate,0.9478173682045831,297.4958907136175,-11.137526886653347,30.862473113346653,-10.34862857730847,107
0.8296295218720955,Fungi,0.9610973970688377,3.6378740315173426,terrestrial,Radial Growth Rate,0.9718908771281126,299.87148189482167,-18.54405970775474,65.45594029224526,-18.226293541035396,108
1.5846252981932138,Fungi,0.7116310987102648,4.5074849245104875,terrestrial,Radial Growth Rate,0.9709991598878346,301.29445199926306,-14.013193181394847,27.986806818605153,-13.224294872049969,109
1.279994593822945,Fungi,1.0569775666775212,2.7050909562675285,terrestrial,Radial Growth Rate,0.8952447067788427,296.3560926651094,-8.067458293075923,33.93254170692408,-7.278559983731045,110
1.6516377510710658,Fungi,0.6533608386309504,4.636035162391399,terrestrial,Radial Growth Rate,0.9559493654627442,302.3161790296625,-9.653389629497891,32.346610370502106,-8.864491320153013,111
1.3719293927205274,Fungi,0.6923335046284458,4.113120178765121,terrestrial,Radial Growth Rate,0.9108909584952728,302.3233997469953,-4.987593180009547,37.01240681999045,-4.198694870664669,112
1.2522580669734846,Fungi,0.5725889599079179,5.9138659561816365,terrestrial,Radial Growth Rate,0.9867473988729074,303.27359159767644,-26.76118835988956,15.238811640110441,-25.97229005054468,113
1.1073597559378014,Fungi,0.5780100638362433,6.551144827506298,terrestrial,Radial Growth Rate,0.9914628064480203,303.9530432654091,-31.065747659511295,10.934252340488705,-30.276849350166415,114
0.824873884316346,Fungi,0.7883042334772843,4.571152541984466,terrestrial,Radial Growth Rate,0.978135874169045,302.8586119234545,-21.74055185943439,20.25944814056561,-20.95165355008951,115
1.1838116936218637,Fungi,0.8501123602729361,3.131865696870766,terrestrial,Radial Growth Rate,0.9277242178545917,300.8019235630957,-8.391136448052471,33.60886355194753,-7.602238138707593,116
1.2784032599221422,Fungi,0.6967107976230513,3.1385631332764357,terrestrial,Radial Growth Rate,0.8775347062017689,301.79204746030564,-6.215481491922194,35.78451850807781,-5.426583182577316,117
1.4768138655652645,Fungi,0.7462817188055835,4.313525200666985,terrestrial,Radial Growth Rate,0.9711205705915834,301.5890139540897,-13.62396022514519,28.37603977485481,-12.835061915800312,118
1.2895937238691646,Fungi,0.6102724916454574,6.592883561861266,terrestrial,Radial Growth Rate,0.9745566691142777,303.1429892787635,-17.895032775896745,24.104967224103255,-17.106134466551865,119
1.445966036538551,Fungi,0.8236988908612135,3.5199183169939037,terrestrial,Radial Growth Rate,0.970635198665908,300.840930066986,-13.722156740279871,28.27784325972013,-12.933258430934993,120
0.7737652063844838,Fungi,0.6498515753619345,6.472236712374586,terrestrial,Radial Growth Rate,0.9784990776678332,304.5978112869556,-24.3663902012352,17.6336097987648,-23.57749189189032,121
1.4256298450990679,Fungi,0.7490199068972092,3.9766103154312056,terrestrial,Radial Growth Rate,0.9698696376646495,301.27201581351966,-15.042669587306392,26.957330412693608,-14.253771277961514,122
2.1965869315630973,Metazoa,2.007233990425025,0.5986178191246545,freshwater,Relative Growth Rate,0.950133292797676,218.45433290975814,-137.0903793176173,-116.0903793176173,-135.49879822642382,123
1.8570380054007514,Metazoa,0.8891062851345926,0.11160588299645124,freshwater,Relative Growth Rate,0.6892521109624482,123.43804941082206,-204.47462133101473,-196.8382576946511,-200.91313429943008,124
2.270146380224271,Metazoa,1.1362498710439106,0.04505923640860465,freshwater,Relative Growth Rate,0.7952162646154115,62.59355191864013,-152.1412597954549,-140.1412597954549,-149.5850304769939,125
1.0582822222526902e-10,Metazoa,22.872984867905878,22.253904130469493,freshwater,Relative Growth Rate,0.7460564702881103,288.89573479144303,-199.8923900664964,-192.25602643013278,-196.33090303491176,126
2.0105761213805935,Metazoa,1.0807508293526724,0.12056725369277466,freshwater,Relative Growth Rate,0.6899019954528891,125.94074077882124,-162.6151225937156,-152.1151225937156,-159.78292178930676,127
0.006655956235529108,Metazoa,0.8054574632718228,0.5754668088557262,freshwater,Relative Growth Rate,0.8786791917406065,332.3117927157201,-167.02675089988944,-155.02675089988944,-164.47052158142841,128
2.9471404223943143,Metazoa,0.8107096113819412,0.015885644482993566,freshwater,Relative Growth Rate,0.7989187781645062,26.618538887094527,-127.97714156016417,-106.97714156016417,-126.38556046897068,129
0.004339274944735319,Metazoa,0.9799359887731283,11.497534932846092,freshwater,Relative Growth Rate,0.8673018464467811,405.3769420276326,-183.09369844607525,-173.7603651127419,-180.00334355711612,130
2.5472060620420054,Metazoa,0.8857588532366734,0.033153592588177405,freshwater,Relative Growth Rate,0.5604938420065533,49.451043326927575,-168.97048734417086,-159.63715401083752,-165.88013245521174,131
1.7706014979118114,Metazoa,1.120857558385051,0.19695703124737585,freshwater,Relative Growth Rate,0.6923851879047089,161.2842999145194,-153.70753823630707,-141.70753823630707,-151.15130891784605,132
2.4004436282581163,Metazoa,1.1215639478796353,0.03607408390058442,freshwater,Relative Growth Rate,0.8375872422923261,51.45407299555659,-230.6734111856041,-224.21187272406564,-226.69048209138813,133
0.15988697732704937,Metazoa,0.10693865919179202,18.24377833189552,freshwater,Relative Growth Rate,-6.168273703162661,221.53263791369085,-131.3493151646733,-122.9493151646733,-128.01646178844842,134
5.185088086154942,Metazoa,1.0740786168365317,0.019833140191235943,freshwater,Relative Growth Rate,0.8328482609483948,28.318344372459496,-154.2354918596373,-142.2354918596373,-151.67926254117629,135
1.5852383013925246,Metazoa,1.2666282527458135,0.19356361806778444,freshwater,Relative Growth Rate,0.7392697955275082,159.09161046457143,-195.97159672772202,-188.3352330913584,-192.41010969613737,136
3.4064601709527387,Metazoa,1.0374921331823161,0.20997124547103518,freshwater,Relative Growth Rate,0.7797140131773584,159.379711212041,-222.28095332491304,-215.28095332491304,-218.50319740824727,137
2.142565164108373,Metazoa,1.3352460867577927,0.2196380707775898,freshwater,Relative Growth Rate,0.8485535371683971,164.47893114150523,-189.5675504343462,-181.1675504343462,-186.23469705812133,138
1.75211545279139,Metazoa,1.2355002030625792,0.14734188053143793,freshwater,Relative Growth Rate,0.6985928027607577,138.2970013905458,-170.10620737792993,-160.7728740445966,-167.0158524889708,139
3.0419927893353425,Metazoa,0.9350869575355671,0.019586602129858965,freshwater,Relative Growth Rate,0.7766987655768178,30.24563240993241,-150.49162405754265,-136.49162405754265,-148.2318266276965,140
0.005288337554310706,Metazoa,0.8809119057111123,6.145400382928648,freshwater,Relative Growth Rate,0.93958770984488,353.7682990598534,-197.29375935621755,-187.9604260228842,-194.20340446725842,141
2.8307227838849336,Metazoa,0.7183999081230568,0.025369505237826218,freshwater,Relative Growth Rate,0.7585226225003942,41.140499251517845,-232.9364183642116,-226.47487990267314,-228.95348926999563,142
9.346365219528694e-10,Metazoa,19.73473794562755,19.172163886779817,freshwater,Relative Growth Rate,0.5355148259968316,288.9759838129091,-183.67393218851,-175.27393218851,-180.34107881228513,143
-0.41821053772083705,Metazoa,0.2175908436687939,40.02577486631022,freshwater,Relative Growth Rate,-10.034303874563692,268.3759043498547,-110.30690285741771,-99.80690285741771,-107.47470205300887,144
1.387092892363432,Metazoa,1.2049993927241434,0.5095686141033613,freshwater,Relative Growth Rate,0.8382734485097832,225.40224881929865,-166.3429848652358,-154.3429848652358,-163.78675554677477,145
1.190627944231592,Metazoa,0.7901921961206118,0.26071780415080315,freshwater,Relative Growth Rate,0.6414775208526189,192.63950449468004,-185.1407346221293,-175.80740128879594,-182.05037973317016,146
2.608195974707021,Metazoa,1.0343911627618376,0.03617697098442507,freshwater,Relative Growth Rate,0.943978877641321,51.98843597977231,-110.80404002030241,-68.80404002030241,-110.01514171095754,147
1.7857217421027778,Metazoa,1.0323742100838684,0.163379861587285,freshwater,Relative Growth Rate,0.6938879310306816,149.67569949021293,-197.7360016114643,-190.09963797510068,-194.17451457987966,148
7.164867177140867e-12,Metazoa,24.426916016145594,24.2930466085956,freshwater,Relative Growth Rate,0.734823997490879,289.29970355471085,-211.30948806464116,-202.90948806464115,-207.97663468841628,149
2.7607707422865797,Metazoa,0.7300051324505448,0.011274814972807246,freshwater,Relative Growth Rate,0.6972399654472854,19.23558415103735,-174.584745226956,-164.084745226956,-171.75254442254715,150
